last_change_date_time,resource_type,resource_status,resource,campaign,ad_group
2026-08-05 09:49:52.504383,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798004~800050700620,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798004
2026-08-05 09:49:52.504383,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798004~800050700764,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798004
2026-08-05 09:49:52.504383,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798204~800050600990,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798204
2026-08-05 09:49:52.504383,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798244~800050600996,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798244
2026-08-05 09:49:52.257055,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296709~787897914378,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296709
2026-08-05 09:49:52.257055,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296709~788012690831,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296709
2026-08-05 09:49:52.257055,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296709~788021277794,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296709
2026-08-05 09:49:51.588799,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296669~787889945190,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296669
2026-08-05 09:49:51.588799,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296709~787889855196,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296709
2026-08-05 09:49:51.338623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189537537539~786108711320,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189537537539
2026-08-05 09:49:51.338623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189537537539~786108711338,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189537537539
2026-08-05 09:49:49.776127,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/188006339894~786013021586,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/188006339894
2026-08-05 09:49:49.328575,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189330399117~785917835746,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189330399117
2026-08-05 09:49:48.083375,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189917829995~785610385363,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189917829995
2026-08-05 09:49:48.083375,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/192156576474~785461506632,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/192156576474
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124411~785335636038,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124411
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124411~785335636041,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124411
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124451~785335591833,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124451
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124451~785335636032,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124451
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124451~785335636035,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124451
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/192156576474~785370286279,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/192156576474
2026-08-05 09:49:47.840271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/192156576634~785370286273,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/192156576634
2026-08-05 09:49:47.563215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194798124411~785335591830,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/194798124411
2026-08-05 09:49:47.563215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/192156576634~785335461765,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/192156576634
2026-08-05 09:49:46.799599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842687~779037470774,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842687
2026-08-05 09:49:46.799599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~779037457616,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-05 09:49:46.799599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842927~779037467672,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842927
2026-08-05 09:49:46.799599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607843007~779037469094,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607843007
2026-08-05 09:49:46.799599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607843007~779037470834,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607843007
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~778911696888,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~778911697611,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~779037452636,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842967~778946922673,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842967
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842967~779037452570,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842967
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607843007~778911695412,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607843007
2026-08-05 09:49:46.543279,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607843007~778946923393,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607843007
2026-08-05 09:49:46.304495,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181958319730~778499567978,customers/3599116618/campaigns/23114877277,customers/3599116618/adGroups/181958319730
2026-08-05 09:49:46.304495,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181958319770~778411360702,customers/3599116618/campaigns/23114877277,customers/3599116618/adGroups/181958319770
2026-08-05 09:49:46.304495,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~778911683259,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-05 09:49:45.561551,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/183980204822~778411254907,customers/3599116618/campaigns/23114877277,customers/3599116618/adGroups/183980204822
2026-08-05 09:49:44.113007,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189805080187~778409504629,customers/3599116618/campaigns/23114698978,customers/3599116618/adGroups/189805080187
2026-08-05 09:49:42.044623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156150~743871825253,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156150
2026-08-05 09:49:42.044623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743850399303,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-05 09:49:42.044623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743871816691,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-05 09:49:42.044623,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743871825112,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-05 09:49:41.786271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/172570408953~722983610295,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/172570408953
2026-08-05 09:49:41.786271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/172570408953~722983610298,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/172570408953
2026-08-05 09:49:41.786271,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743849486283,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-05 09:49:40.527599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/160644958513~691693216971,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/160644958513
2026-08-05 09:49:40.268159,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/160644958513~691693216965,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/160644958513
2026-08-05 09:49:38.127791,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/159185448128~682184660382,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/159185448128
2026-08-05 09:49:36.077343,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/159185448128~674033563367,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/159185448128
2026-08-05 01:40:43.926991,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/151062191217~406148670404,customers/3599116618/campaigns/20530080445,customers/3599116618/adGroups/151062191217
2026-08-04 09:31:42.950303,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/152816606829~298883683899,customers/3599116618/campaigns/20520282363,customers/3599116618/adGroups/152816606829
2026-08-04 01:00:06.555631,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/151062191217~363100617039,customers/3599116618/campaigns/20530080445,customers/3599116618/adGroups/151062191217
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/136874058205~405102330867,customers/3599116618/campaigns/17655205884,customers/3599116618/adGroups/136874058205
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/141337937031~428654865793,customers/3599116618/campaigns/17655205884,customers/3599116618/adGroups/141337937031
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/142609568599~1911974323360,customers/3599116618/campaigns/17820068572,customers/3599116618/adGroups/142609568599
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/142609568599~855470283988,customers/3599116618/campaigns/17820068572,customers/3599116618/adGroups/142609568599
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/149134189166~1911974323360,customers/3599116618/campaigns/17820068572,customers/3599116618/adGroups/149134189166
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/149134189166~855470283988,customers/3599116618/campaigns/17820068572,customers/3599116618/adGroups/149134189166
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/153203976687~1911974323360,customers/3599116618/campaigns/20186748653,customers/3599116618/adGroups/153203976687
2026-08-02 23:33:26.839295,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/153203976687~855470283988,customers/3599116618/campaigns/20186748653,customers/3599116618/adGroups/153203976687
2026-08-02 05:14:31.053791,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/191608756741~801953162777,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/191608756741
2026-08-02 05:14:28.173071,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/188006339894~785885578938,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/188006339894
2026-08-02 05:14:28.173071,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189330399117~785917935820,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189330399117
2026-08-02 05:14:28.173071,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296669~787889945184,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296669
2026-08-02 05:14:28.173071,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296669~787889945187,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296669
2026-08-02 05:14:27.985343,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842967~778946933986,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842967
2026-08-02 05:14:27.985343,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189917829995~785610384868,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189917829995
2026-08-02 05:14:27.985343,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189917829995~785610384904,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189917829995
2026-08-02 05:14:27.985343,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/192156576474~785461482926,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/192156576474
2026-08-02 05:14:27.789711,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~778911696627,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-02 05:14:27.789711,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607843007~778911695511,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607843007
2026-08-02 05:14:25.690111,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/159185448128~675403134387,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/159185448128
2026-08-02 05:14:25.690111,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156150~743959971797,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156150
2026-08-02 05:14:25.690111,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743871816700,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-02 05:14:25.690111,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743871825079,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-02 05:14:25.690111,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156350~743871816676,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156350
2026-08-01 05:02:06.909599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867676~815886195985,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867676
2026-08-01 05:02:06.909599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867676~815959538828,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867676
2026-08-01 05:02:06.909599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867836~815886195964,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867836
2026-08-01 05:02:06.909599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867836~815959520810,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867836
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/191608756741~802446298528,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/191608756741
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194910338075~800369762550,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/194910338075
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804182031541,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194306894316~800203556356,customers/3599116618/campaigns/23653110143,customers/3599116618/adGroups/194306894316
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867676~815852183199,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867676
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867676~815852183211,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867676
2026-08-01 05:02:06.717599,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/198241867836~815852183238,customers/3599116618/campaigns/24013643722,customers/3599116618/adGroups/198241867836
2026-08-01 05:02:06.519951,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189537537539~786108711344,customers/3599116618/campaigns/23288843748,customers/3599116618/adGroups/189537537539
2026-08-01 05:02:06.519951,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/189694296709~787889855199,customers/3599116618/campaigns/23293840553,customers/3599116618/adGroups/189694296709
2026-08-01 05:02:06.519951,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798204~800049957286,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798204
2026-08-01 05:02:06.519951,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195793798204~800050700542,customers/3599116618/campaigns/23644271217,customers/3599116618/adGroups/195793798204
2026-08-01 05:01:05.009151,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156310~743959850804,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156310
2026-08-01 05:01:05.009151,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/181388156390~743871693286,customers/3599116618/campaigns/22410839902,customers/3599116618/adGroups/181388156390
2026-08-01 05:01:05.009151,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~778911689481,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-01 05:01:05.009151,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842727~779037453005,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842727
2026-08-01 05:01:05.009151,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/190607842927~778911697362,customers/3599116618/campaigns/23125747679,customers/3599116618/adGroups/190607842927
2026-08-01 05:01:04.803055,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/160644958513~696189257686,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/160644958513
2026-08-01 05:01:04.803055,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/172570408953~722983610301,customers/3599116618/campaigns/20547349641,customers/3599116618/adGroups/172570408953
2026-07-31 08:18:15.289999,AD_GROUP_CRITERION,CHANGED,customers/3599116618/adGroupCriteria/151062191217~1570245148050,customers/3599116618/campaigns/20530080445,customers/3599116618/adGroups/151062191217
2026-07-31 02:15:00.353215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804259875317,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:15:00.353215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804259876952,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:15:00.353215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804328080619,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:15:00.353215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804363995941,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:15:00.353215,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~805623714427,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/191608756741~801953162798,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/191608756741
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/191608756741~801953163017,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/191608756741
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/191608756741~804120454455,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/191608756741
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804145831839,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804145886361,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804158628714,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/195360456899~804259738973,customers/3599116618/campaigns/23647458423,customers/3599116618/adGroups/195360456899
2026-07-31 02:14:59.383407,AD_GROUP_AD,CHANGED,customers/3599116618/adGroupAds/194306894156~800203556773,customers/3599116618/campaigns/23653110143,customers/3599116618/adGroups/194306894156
