campaign_name,day_of_week,hour,weeks_observed,weeks_high,weeks_low,weeks_dead,consistency,avg_cpa,avg_cpa_deviation_pct
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,14,4,4,0,0,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,14,4,2,1,1,unconfirmed,5.77,-93.2
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,14,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,14,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,14,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,15,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,15,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,15,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,15,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,15,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,15,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,16,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,16,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,16,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,16,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,16,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,16,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,16,3,1,1,1,insufficient,8.36,-90.1
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,17,5,1,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,17,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,17,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,17,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,17,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,17,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,17,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,18,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,18,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,18,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,19,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,19,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,19,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,19,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,19,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,19,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,19,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,20,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,20,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,20,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,20,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,21,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",MONDAY,21,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,21,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,21,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,21,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,22,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,22,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SUNDAY,23,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",TUESDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",WEDNESDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",THURSDAY,23,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",FRIDAY,23,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Heizungsinstallateur",SATURDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,6,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,7,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,8,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,8,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,8,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,8,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,8,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,8,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,9,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,9,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,9,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,9,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,9,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,10,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,10,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,10,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,10,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,10,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,10,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,11,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,11,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,11,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,11,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,11,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,12,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,12,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,12,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,12,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,12,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,12,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,12,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,13,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,13,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,13,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,13,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,13,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,13,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,14,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,14,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,14,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,14,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,15,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,15,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,15,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,15,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,16,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,16,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,16,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,16,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,16,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,16,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,17,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,17,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,17,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",WEDNESDAY,17,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,17,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,18,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,18,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,19,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,19,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,19,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",MONDAY,20,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,20,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",THURSDAY,20,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SATURDAY,20,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,21,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",TUESDAY,21,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",FRIDAY,22,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Gerüstbauer",SUNDAY,23,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,0,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,0,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,0,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,0,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,1,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,1,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,2,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,2,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,3,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,4,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,4,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,5,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,6,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,6,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,7,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,7,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,7,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,7,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,8,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,8,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,8,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,8,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,8,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,8,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,8,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,9,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,9,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,9,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,9,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,9,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,9,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,9,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,10,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,10,4,1,1,2,unconfirmed,5.03,-95.7
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,10,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,10,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,10,4,3,0,1,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,10,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,10,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,11,4,0,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,11,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,11,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,11,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,11,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,11,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,11,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,12,4,1,0,3,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,12,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,12,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,12,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,12,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,12,4,2,0,2,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,12,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,13,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,13,3,3,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,13,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,13,2,2,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,13,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,13,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,13,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,14,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,14,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,14,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,14,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,14,3,1,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,14,3,1,1,1,insufficient,10.93,-90.7
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,14,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,15,5,2,0,3,unconfirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,15,3,0,0,3,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",FRIDAY,15,2,1,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SATURDAY,15,1,0,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",SUNDAY,16,5,1,0,4,confirmed,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",MONDAY,16,3,2,0,1,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",TUESDAY,16,1,1,0,0,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",WEDNESDAY,16,2,0,0,2,insufficient,,
"EX | 25 | CH | SEARCH | LEAD | Polymechaniker",THURSDAY,16,3,1,0,2,insufficient,,
